,created_at,screen_name,text,lang,retweet_count,reply_count,like_count,quote_count,id,author_id,conversation_id,in_reply_to_user_id,geo,entities
80,2018-06-13T08:29:06.000Z,None,Huge list of GPT sites. Go make some extra cash! https://t.co/5Ytn2MeEW3  #GPT #getpaid #RevenueHerald,en,0,0,0,0,1006815712638365696,2959064261,1006815712638365696,nan,nan,"{'hashtags': [{'start': 74, 'end': 78, 'tag': 'GPT'}, {'start': 79, 'end': 87, 'tag': 'getpaid'}, {'start': 88, 'end': 102, 'tag': 'RevenueHerald'}], 'annotations': [{'start': 13, 'end': 15, 'probability': 0.5522, 'type': 'Other', 'normalized_text': 'GPT'}, {'start': 75, 'end': 77, 'probability': 0.37, 'type': 'Other', 'normalized_text': 'GPT'}], 'urls': [{'start': 49, 'end': 72, 'url': 'https://t.co/5Ytn2MeEW3', 'expanded_url': 'http://revenueherald.com/top-gpt-sites/', 'display_url': 'revenueherald.com/top-gpt-sites/'}]}"
81,2018-06-13T08:10:54.000Z,None,@KagsyToo @alanwdenyer I think everyone did at one point. I'm not 100% convinced I actually worked at GPT. I got a contract with them but it might have changed to Marconi Communications before I started.,en,0,0,1,0,1006811134459031552,15083186,1006654557424963589,19507151,nan,"{'annotations': [{'start': 102, 'end': 104, 'probability': 0.6169, 'type': 'Organization', 'normalized_text': 'GPT'}, {'start': 163, 'end': 184, 'probability': 0.666, 'type': 'Organization', 'normalized_text': 'Marconi Communications'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'KagsyToo', 'id': '19507151'}, {'start': 10, 'end': 22, 'username': 'alanwdenyer', 'id': '621796522'}]}"
82,2018-06-13T07:48:53.000Z,None,@TheAnthonyMark @realDonaldTrump I think he might have got it wrong. Hopefully kim jong-un hasn't gpt it wrong either. I don't think Trump's as bad as everyone makes him out to be,en,0,2,0,0,1006805593305288705,49360520,1006296018210603008,966748844863246337,nan,"{'annotations': [{'start': 79, 'end': 89, 'probability': 0.9839, 'type': 'Person', 'normalized_text': 'kim jong-un'}, {'start': 133, 'end': 137, 'probability': 0.9796, 'type': 'Person', 'normalized_text': 'Trump'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'TheAnthonyMark', 'id': '966748844863246337'}, {'start': 16, 'end': 32, 'username': 'realDonaldTrump', 'id': '25073877'}]}"
83,2018-06-13T07:21:45.000Z,None,"@mr_spoon Ha, I worked at GPT too. The blue wimpy burger logo :).",en,0,1,0,0,1006798763543945216,621796522,1006654557424963589,15083186,nan,"{'annotations': [{'start': 26, 'end': 28, 'probability': 0.4619, 'type': 'Organization', 'normalized_text': 'GPT'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'mr_spoon', 'id': '15083186'}]}"
84,2018-06-13T06:17:22.000Z,None,"@alanwdenyer Wow, the good old days...mind you I worked at GPT that had its own golf course and miniature train 😀",en,0,1,0,0,1006782561245417473,15083186,1006654557424963589,621796522,nan,"{'annotations': [{'start': 59, 'end': 61, 'probability': 0.4314, 'type': 'Organization', 'normalized_text': 'GPT'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'alanwdenyer', 'id': '621796522'}]}"
85,2018-06-13T05:06:02.000Z,None,"Global Automotive Seals and Gaskets Market Outlook 2018-2023 : Gore, Garlocl, Flexitallic, Freudenberg Group ... https://t.co/fdYDhY5nky",en,0,0,0,0,1006764611348127744,905756725969653760,1006764611348127744,nan,nan,"{'annotations': [{'start': 36, 'end': 41, 'probability': 0.5138, 'type': 'Other', 'normalized_text': 'Market'}, {'start': 63, 'end': 66, 'probability': 0.3944, 'type': 'Other', 'normalized_text': 'Gore'}, {'start': 69, 'end': 75, 'probability': 0.3455, 'type': 'Other', 'normalized_text': 'Garlocl'}, {'start': 78, 'end': 88, 'probability': 0.624, 'type': 'Other', 'normalized_text': 'Flexitallic'}, {'start': 91, 'end': 107, 'probability': 0.6787, 'type': 'Other', 'normalized_text': 'Freudenberg Group'}], 'urls': [{'start': 113, 'end': 136, 'url': 'https://t.co/fdYDhY5nky', 'expanded_url': 'http://dlvr.it/QX6Qwx', 'display_url': 'dlvr.it/QX6Qwx'}]}"
86,2018-06-13T05:01:59.000Z,None,"And flash forward to today, where I'm trying to make a bootable Linux drive for an old rig. And of course, since my Win10 install is on a GPT partition it's giving me all sorts of trouble making an MBR FAT32 install with syslinux. Even Unetbootin let me down. Sad face.",en,0,0,0,0,1006763591868080129,122777658,1006763591868080129,nan,nan,"{'annotations': [{'start': 64, 'end': 68, 'probability': 0.9014, 'type': 'Other', 'normalized_text': 'Linux'}, {'start': 116, 'end': 120, 'probability': 0.5249, 'type': 'Other', 'normalized_text': 'Win10'}, {'start': 138, 'end': 140, 'probability': 0.5723, 'type': 'Other', 'normalized_text': 'GPT'}, {'start': 198, 'end': 200, 'probability': 0.7063, 'type': 'Other', 'normalized_text': 'MBR'}, {'start': 202, 'end': 206, 'probability': 0.4001, 'type': 'Other', 'normalized_text': 'FAT32'}, {'start': 221, 'end': 228, 'probability': 0.656, 'type': 'Other', 'normalized_text': 'syslinux'}, {'start': 236, 'end': 245, 'probability': 0.6075, 'type': 'Other', 'normalized_text': 'Unetbootin'}]}"
87,2018-06-13T05:00:23.000Z,None,And of course this time I didn't have a traditional flash drive and me being lazy/broke as always I decided to make a bootable USB out of an iPod. Spent hours trying to install Win10 and I had to settle for formatting my boot partition as GPT just to finish the install.,en,0,0,0,0,1006763190179520512,122777658,1006763190179520512,nan,nan,"{'annotations': [{'start': 127, 'end': 129, 'probability': 0.6844, 'type': 'Product', 'normalized_text': 'USB'}, {'start': 141, 'end': 144, 'probability': 0.957, 'type': 'Product', 'normalized_text': 'iPod'}, {'start': 177, 'end': 181, 'probability': 0.6662, 'type': 'Other', 'normalized_text': 'Win10'}, {'start': 239, 'end': 241, 'probability': 0.7523, 'type': 'Other', 'normalized_text': 'GPT'}]}"
88,2018-06-13T04:36:38.000Z,None,@gpt_sankalp with you shortly(2/2),en,0,1,1,0,1006757211509526528,1450593878,1006746158520127489,1450593878,nan,"{'mentions': [{'start': 0, 'end': 12, 'username': 'gpt_sankalp', 'id': '3024225240'}]}"
89,2018-06-13T04:36:35.000Z,None,@gpt_sankalp Thanks for your interest in our services. Kindly drop in your details here:https://t.co/ikJgs9bEa9 and we will get in touch(1/2),en,0,1,1,0,1006757200717664256,1450593878,1006746158520127489,3024225240,nan,"{'mentions': [{'start': 0, 'end': 12, 'username': 'gpt_sankalp', 'id': '3024225240'}], 'urls': [{'start': 88, 'end': 111, 'url': 'https://t.co/ikJgs9bEa9', 'expanded_url': 'https://goo.gl/1eafh4', 'display_url': 'goo.gl/1eafh4', 'images': [{'url': 'https://pbs.twimg.com/news_img/1649089136824053760/PDcZhwaP?format=jpg&name=orig', 'width': 1653, 'height': 627}, {'url': 'https://pbs.twimg.com/news_img/1649089136824053760/PDcZhwaP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'New Internet Connection | Internet Service Provider Near you', 'description': 'Best broadband connection for home from ACT Fibernet, select you city and location to find out the availability. Subscribe now to the fastest internet service provider.', 'unwound_url': 'https://www.actcorp.in/new-broadband-connection?utm_source=ORMQuery&utm_medium=Twitter'}]}"
90,2018-06-13T04:28:36.000Z,None,bitch br shade room gpt the tea bitchhhhh 😂,en,0,0,0,0,1006755191415242752,2164837415,1006755191415242752,nan,nan,nan
91,2018-06-13T04:22:59.000Z,None,"@gpt_sankalp Hi! We’re happy you’re making the change and this is a warm welcome! :) Check out our amazing packages here: https://t.co/GzkxrL4haq and proceed for a new connection! If you ever need any further assistance, please let me know. Thank you, Shoaib",en,0,1,1,0,1006753775477055489,103323813,1006746158520127489,3024225240,nan,"{'annotations': [{'start': 252, 'end': 257, 'probability': 0.8577, 'type': 'Other', 'normalized_text': 'Shoaib'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'gpt_sankalp', 'id': '3024225240'}], 'urls': [{'start': 122, 'end': 145, 'url': 'https://t.co/GzkxrL4haq', 'expanded_url': 'http://srkl.in/6017BITcUS', 'display_url': 'srkl.in/6017BITcUS'}]}"
92,2018-06-13T04:17:06.000Z,None,GPT Group Stapled Securities $GPT Plunged -0.4% on Jun 13 - https://t.co/EeW2dEOqOt,en,0,0,0,0,1006752294409592834,989082007010512896,1006752294409592834,nan,nan,"{'cashtags': [{'start': 29, 'end': 33, 'tag': 'GPT'}], 'annotations': [{'start': 0, 'end': 2, 'probability': 0.541, 'type': 'Organization', 'normalized_text': 'GPT'}, {'start': 30, 'end': 32, 'probability': 0.4435, 'type': 'Organization', 'normalized_text': 'GPT'}], 'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/EeW2dEOqOt', 'expanded_url': 'https://www.whatsonthorold.com/2018/06/13/gpt-group-stapled-securities-gpt-plunged-0-4-on-jun-13/', 'display_url': 'whatsonthorold.com/2018/06/13/gpt…'}]}"
93,2018-06-13T02:51:13.000Z,None,"SilverCrest Intercepts 1.8 Metres @ 2,350 gpt AgEq in Granaditas Vein; Delineates High-Grade Footprint Averagi... https://t.co/SLNEjlYQ4h",en,0,0,0,0,1006730681605554176,266299462,1006730681605554176,nan,nan,"{'annotations': [{'start': 0, 'end': 10, 'probability': 0.4497, 'type': 'Other', 'normalized_text': 'SilverCrest'}], 'urls': [{'start': 114, 'end': 137, 'url': 'https://t.co/SLNEjlYQ4h', 'expanded_url': 'http://bit.ly/2JJBzT1', 'display_url': 'bit.ly/2JJBzT1'}]}"
94,2018-06-13T01:23:09.000Z,None,"And what was cool was seeing the ‘top 200’ songs of the year. Most People Are Good by Luke Bryan gpt decently close to the cutoff, but now that it’s off the Hot 100 it’s been removed from the list. I just think I’d be nice to see all the stuff that got close.",en,0,1,3,0,1006708519167561731,911520554,1006691785610014721,911520554,nan,"{'annotations': [{'start': 62, 'end': 81, 'probability': 0.9363, 'type': 'Other', 'normalized_text': 'Most People Are Good'}, {'start': 86, 'end': 95, 'probability': 0.9722, 'type': 'Person', 'normalized_text': 'Luke Bryan'}]}"
95,2018-06-13T01:23:07.000Z,None,"""Crush them!""―Borborygmos　《Wreak Havoc》[GPT]",en,0,0,0,0,1006708512628531200,3263074554,1006708512628531200,nan,nan,"{'annotations': [{'start': 27, 'end': 37, 'probability': 0.5259, 'type': 'Person', 'normalized_text': 'Wreak Havoc'}]}"
96,2018-06-13T01:04:44.000Z,None,I just gpt the ace famlies backpack😘😘😘♠♠♠♠♠♠,en,0,0,0,0,1006703885023662080,1006620925129871361,1006703885023662080,nan,nan,nan
97,2018-06-12T23:51:48.000Z,None,@xmarperez If you still down to play ypu gpt a ball or a pump my shit flat,en,0,1,0,0,1006685530912722944,308732714,1006646751674040320,295488561,nan,"{'annotations': [{'start': 37, 'end': 39, 'probability': 0.4901, 'type': 'Other', 'normalized_text': 'ypu'}]}"
98,2018-06-12T23:28:26.000Z,None,Urgent pilot report at 2029Z: GPT UUA /OV SCT020/TM 2029/FL011/TP E45X/SK 020/WX TSRA/WV +10/-10/TB MODERATE,en,0,0,0,0,1006679652172169217,2723932932,1006679652172169217,nan,nan,"{'annotations': [{'start': 30, 'end': 36, 'probability': 0.5532, 'type': 'Other', 'normalized_text': 'GPT UUA'}, {'start': 39, 'end': 47, 'probability': 0.5583, 'type': 'Other', 'normalized_text': 'OV SCT020'}, {'start': 86, 'end': 87, 'probability': 0.4778, 'type': 'Other', 'normalized_text': 'WV'}]}"
99,2018-06-12T22:48:02.000Z,None,"this is what happend on 29 jan gpt lured for 1.6bil and rage staked some . now we are like 25weeks later.
proud of what i did rebuild atm ty all for be there in my livestreams on twitch. or be a friend on twitter and ingame https://t.co/srCteCCgKz",en,0,2,5,0,1006669481614217218,742117710092505090,1006669481614217218,nan,nan,"{'annotations': [{'start': 179, 'end': 184, 'probability': 0.9376, 'type': 'Other', 'normalized_text': 'twitch'}, {'start': 205, 'end': 211, 'probability': 0.9442, 'type': 'Other', 'normalized_text': 'twitter'}], 'urls': [{'start': 224, 'end': 247, 'url': 'https://t.co/srCteCCgKz', 'expanded_url': 'https://twitter.com/StoneRubby/status/1006669481614217218/photo/1', 'display_url': 'pic.twitter.com/srCteCCgKz', 'media_key': '3_1006669475876425728'}, {'start': 224, 'end': 247, 'url': 'https://t.co/srCteCCgKz', 'expanded_url': 'https://twitter.com/StoneRubby/status/1006669481614217218/photo/1', 'display_url': 'pic.twitter.com/srCteCCgKz', 'media_key': '3_1006669479269498881'}]}"
100,2018-06-12T22:10:47.000Z,None,@UnknownDevz @BrewsBrosUK Yeah it hasnt gpt that biscuit flavour just refreshing chilled coffee type its awesome mate,en,0,1,1,0,1006660110599512064,30649233,1006262416894816264,773993897852858368,nan,"{'mentions': [{'start': 0, 'end': 12, 'username': 'UnknownDevz', 'id': '773993897852858368'}]}"
101,2018-06-12T21:43:41.000Z,None,"Just spent a solid 2.5 hours trying to get Windows on my SSD. How hard can it actually be? MDR, GPT, NTFS, FAT etc. - Never have I seen so many acronyms before. Stupid technology, but thankfully, my SSD is now ready for my PC tomorrow! :)",en,0,2,4,0,1006653287859290112,1118201976,1006653287859290112,nan,nan,"{'annotations': [{'start': 43, 'end': 49, 'probability': 0.9485, 'type': 'Other', 'normalized_text': 'Windows'}, {'start': 57, 'end': 59, 'probability': 0.5785, 'type': 'Other', 'normalized_text': 'SSD'}, {'start': 91, 'end': 93, 'probability': 0.8194, 'type': 'Other', 'normalized_text': 'MDR'}, {'start': 96, 'end': 98, 'probability': 0.8564, 'type': 'Other', 'normalized_text': 'GPT'}, {'start': 101, 'end': 104, 'probability': 0.8416, 'type': 'Other', 'normalized_text': 'NTFS'}, {'start': 107, 'end': 109, 'probability': 0.8041, 'type': 'Other', 'normalized_text': 'FAT'}, {'start': 199, 'end': 201, 'probability': 0.5922, 'type': 'Other', 'normalized_text': 'SSD'}]}"
102,2018-06-12T21:40:06.000Z,None,"#Mining Stock #SilverCrestMetals (TSXV: $SIL.V; OTCQX: $SVCMF) Intercepts 1.8 Metres @ 2,350 gpt AgEq in Granaditas Vein; Delineates High-Grade Footprint Averaging 1.5 Metres @ 1,022 gpt AgEq
https://t.co/pBzQBF9Odm https://t.co/WJ4IM1Vp7O",en,0,0,0,0,1006652386830635010,868167144265064448,1006652386830635010,nan,nan,"{'cashtags': [{'start': 40, 'end': 46, 'tag': 'SIL.V'}, {'start': 55, 'end': 61, 'tag': 'SVCMF'}], 'annotations': [{'start': 1, 'end': 6, 'probability': 0.4562, 'type': 'Other', 'normalized_text': 'Mining'}, {'start': 41, 'end': 43, 'probability': 0.4895, 'type': 'Other', 'normalized_text': 'SIL'}, {'start': 56, 'end': 60, 'probability': 0.4729, 'type': 'Other', 'normalized_text': 'SVCMF'}], 'urls': [{'start': 192, 'end': 215, 'url': 'https://t.co/pBzQBF9Odm', 'expanded_url': 'http://www.investorideas.com/CO/SILV/news/2018/06121GranaditasVein.asp', 'display_url': 'investorideas.com/CO/SILV/news/2…'}, {'start': 216, 'end': 239, 'url': 'https://t.co/WJ4IM1Vp7O', 'expanded_url': 'https://twitter.com/MiningStockIdea/status/1006652386830635010/photo/1', 'display_url': 'pic.twitter.com/WJ4IM1Vp7O', 'media_key': '3_1006652383265345536'}], 'hashtags': [{'start': 0, 'end': 7, 'tag': 'Mining'}, {'start': 14, 'end': 32, 'tag': 'SilverCrestMetals'}]}"
103,2018-06-12T21:38:48.000Z,None,Only GPT Sites That Really Pay!! https://t.co/LmXnDAfhL9,en,0,0,0,0,1006652058592686080,308963594,1006652058592686080,nan,nan,"{'annotations': [{'start': 5, 'end': 7, 'probability': 0.5843, 'type': 'Other', 'normalized_text': 'GPT'}], 'urls': [{'start': 33, 'end': 56, 'url': 'https://t.co/LmXnDAfhL9', 'expanded_url': 'http://wx.cm/stp', 'display_url': 'wx.cm/stp'}]}"
104,2018-06-12T21:01:29.000Z,None,#SwagBucks #SwagCode #3 #iSpySearch has expired. Please #ezCheckIn for #iSpy #4. #ThankYouForFollowing #Giftcards #Income #Money #SaveMoney #MakeMoney #GetPaidTo #GPT #PaidSurveys #PaidVideos #PaidToClick #PTC,en,0,0,1,0,1006642667869167617,188680773,1006642667869167617,nan,nan,"{'annotations': [{'start': 1, 'end': 9, 'probability': 0.5284, 'type': 'Other', 'normalized_text': 'SwagBucks'}, {'start': 12, 'end': 19, 'probability': 0.5074, 'type': 'Other', 'normalized_text': 'SwagCode'}, {'start': 25, 'end': 34, 'probability': 0.8205, 'type': 'Other', 'normalized_text': 'iSpySearch'}, {'start': 72, 'end': 75, 'probability': 0.5033, 'type': 'Other', 'normalized_text': 'iSpy'}], 'hashtags': [{'start': 0, 'end': 10, 'tag': 'SwagBucks'}, {'start': 11, 'end': 20, 'tag': 'SwagCode'}, {'start': 24, 'end': 35, 'tag': 'iSpySearch'}, {'start': 56, 'end': 66, 'tag': 'ezCheckIn'}, {'start': 71, 'end': 76, 'tag': 'iSpy'}, {'start': 81, 'end': 102, 'tag': 'ThankYouForFollowing'}, {'start': 103, 'end': 113, 'tag': 'Giftcards'}, {'start': 114, 'end': 121, 'tag': 'Income'}, {'start': 122, 'end': 128, 'tag': 'Money'}, {'start': 129, 'end': 139, 'tag': 'SaveMoney'}, {'start': 140, 'end': 150, 'tag': 'MakeMoney'}, {'start': 151, 'end': 161, 'tag': 'GetPaidTo'}, {'start': 162, 'end': 166, 'tag': 'GPT'}, {'start': 167, 'end': 179, 'tag': 'PaidSurveys'}, {'start': 180, 'end': 191, 'tag': 'PaidVideos'}, {'start': 192, 'end': 204, 'tag': 'PaidToClick'}, {'start': 205, 'end': 209, 'tag': 'PTC'}]}"
105,2018-06-12T20:24:52.000Z,None,"""GPT ETHNIC"" Price :105.000 FOR ORDER invite pin bb 24e7463a &amp; wa 081222252114. https://t.co/Rnt9yfE0rC",en,0,0,0,0,1006633454748889088,1705333058,1006633454748889088,nan,nan,"{'annotations': [{'start': 1, 'end': 3, 'probability': 0.4996, 'type': 'Other', 'normalized_text': 'GPT'}, {'start': 5, 'end': 10, 'probability': 0.5462, 'type': 'Other', 'normalized_text': 'ETHNIC'}], 'urls': [{'start': 84, 'end': 107, 'url': 'https://t.co/Rnt9yfE0rC', 'expanded_url': 'https://twitter.com/vamoshASIA/status/569029626917302272/photo/1', 'display_url': 'pic.twitter.com/Rnt9yfE0rC', 'media_key': '3_569029620540780544'}]}"
106,2018-06-12T19:50:09.000Z,None,"#Mining Stock News: #SilverCrestMetals (TSXV: $SIL.V; OTCQX: $SVCMF) Intercepts 1.8 Metres @ 2,350 gpt AgEq in Granaditas Vein; Delineates High-Grade Footprint Averaging 1.5 Metres @ 1,022 gpt AgEq
https://t.co/DQ7IR2O7U3 https://t.co/EtPjY8lfL3",en,0,0,0,0,1006624717531381760,16145086,1006624717531381760,nan,nan,"{'cashtags': [{'start': 46, 'end': 52, 'tag': 'SIL.V'}, {'start': 61, 'end': 67, 'tag': 'SVCMF'}], 'annotations': [{'start': 1, 'end': 6, 'probability': 0.5158, 'type': 'Other', 'normalized_text': 'Mining'}, {'start': 47, 'end': 49, 'probability': 0.4693, 'type': 'Other', 'normalized_text': 'SIL'}, {'start': 62, 'end': 66, 'probability': 0.4488, 'type': 'Other', 'normalized_text': 'SVCMF'}], 'urls': [{'start': 198, 'end': 221, 'url': 'https://t.co/DQ7IR2O7U3', 'expanded_url': 'http://www.investorideas.com/CO/SILV/news/2018/06121GranaditasVein.asp', 'display_url': 'investorideas.com/CO/SILV/news/2…'}, {'start': 222, 'end': 245, 'url': 'https://t.co/EtPjY8lfL3', 'expanded_url': 'https://twitter.com/InvestorIdeas/status/1006624717531381760/photo/1', 'display_url': 'pic.twitter.com/EtPjY8lfL3', 'media_key': '3_1006624715497095168'}], 'hashtags': [{'start': 0, 'end': 7, 'tag': 'Mining'}, {'start': 20, 'end': 38, 'tag': 'SilverCrestMetals'}]}"
107,2018-06-12T19:31:17.000Z,None,"@DrLupoOnTwitch @DrLupoOnTwitch. I have a feeling hes been losing his shit since he gpt up there. Maybe finally being able to see the full scope of how many people youve touched , entertained, and help get threw some serious shit. Thank you Ben",en,0,0,0,0,1006619971345149952,975814668903178240,1006581318111584256,4140881832,nan,"{'annotations': [{'start': 241, 'end': 243, 'probability': 0.5698, 'type': 'Person', 'normalized_text': 'Ben'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'DrLupoOnTwitch', 'id': '48899014'}, {'start': 16, 'end': 31, 'username': 'DrLupoOnTwitch', 'id': '48899014'}]}"
108,2018-06-12T19:15:06.000Z,None,"#SilverCrestMetals (TSXV: $SIL.V; OTCQX: $SVCMF) Intercepts 1.8 Metres @ 2,350 gpt AgEq in Granaditas Vein; Delineates High-Grade Footprint Averaging 1.5 Metres @ 1,022 gpt AgEq
https://t.co/pBzQBF9Odm https://t.co/NQGygwZyOB",en,0,0,0,0,1006615897644175360,868167144265064448,1006615897644175360,nan,nan,"{'cashtags': [{'start': 26, 'end': 32, 'tag': 'SIL.V'}, {'start': 41, 'end': 47, 'tag': 'SVCMF'}], 'annotations': [{'start': 27, 'end': 29, 'probability': 0.4121, 'type': 'Other', 'normalized_text': 'SIL'}, {'start': 42, 'end': 46, 'probability': 0.4273, 'type': 'Other', 'normalized_text': 'SVCMF'}], 'urls': [{'start': 178, 'end': 201, 'url': 'https://t.co/pBzQBF9Odm', 'expanded_url': 'http://www.investorideas.com/CO/SILV/news/2018/06121GranaditasVein.asp', 'display_url': 'investorideas.com/CO/SILV/news/2…'}, {'start': 202, 'end': 225, 'url': 'https://t.co/NQGygwZyOB', 'expanded_url': 'https://twitter.com/MiningStockIdea/status/1006615897644175360/photo/1', 'display_url': 'pic.twitter.com/NQGygwZyOB', 'media_key': '3_1006615895626715137'}], 'hashtags': [{'start': 0, 'end': 18, 'tag': 'SilverCrestMetals'}]}"
109,2018-06-12T18:55:50.000Z,None,hey guys and roblox my friend get bandde he got bannde laast time with the meme and now he gpt bannde for no reason and it say its about the meme like why name is acar272,en,0,0,0,0,1006611046792957952,917565185224609793,1006611046792957952,nan,nan,"{'annotations': [{'start': 13, 'end': 18, 'probability': 0.8839, 'type': 'Other', 'normalized_text': 'roblox'}, {'start': 48, 'end': 59, 'probability': 0.3959, 'type': 'Other', 'normalized_text': 'bannde laast'}, {'start': 95, 'end': 100, 'probability': 0.4525, 'type': 'Other', 'normalized_text': 'bannde'}, {'start': 163, 'end': 169, 'probability': 0.8223, 'type': 'Other', 'normalized_text': 'acar272'}]}"
110,2018-06-12T18:52:34.000Z,None,"#Mining News: #SilverCrest (TSXV: $SIL.V; OTCQX: $SVCMF) Intercepts 1.8 Metres @ 2,350 gpt AgEq in Granaditas | Findit RightNow https://t.co/TKI5xtARlk",en,0,0,0,0,1006610226341036032,16145086,1006610226341036032,nan,nan,"{'cashtags': [{'start': 34, 'end': 40, 'tag': 'SIL.V'}, {'start': 49, 'end': 55, 'tag': 'SVCMF'}], 'annotations': [{'start': 15, 'end': 25, 'probability': 0.4919, 'type': 'Other', 'normalized_text': 'SilverCrest'}, {'start': 28, 'end': 31, 'probability': 0.5303, 'type': 'Other', 'normalized_text': 'TSXV'}, {'start': 35, 'end': 37, 'probability': 0.4754, 'type': 'Other', 'normalized_text': 'SIL'}, {'start': 42, 'end': 46, 'probability': 0.4688, 'type': 'Other', 'normalized_text': 'OTCQX'}, {'start': 50, 'end': 54, 'probability': 0.4162, 'type': 'Other', 'normalized_text': 'SVCMF'}], 'urls': [{'start': 128, 'end': 151, 'url': 'https://t.co/TKI5xtARlk', 'expanded_url': 'https://www.findit.com/iftlfydmbcvajfn/RightNow/mining-news-silvercrest-tsxv-sil/acd6a46a-7361-4a76-b514-484783fb7361', 'display_url': 'findit.com/iftlfydmbcvajf…'}], 'hashtags': [{'start': 0, 'end': 7, 'tag': 'Mining'}, {'start': 14, 'end': 26, 'tag': 'SilverCrest'}]}"
111,2018-06-12T18:32:16.000Z,None,"“If you’re thinking about selling an asset down the road, it would be wise to think about pulling it forward and selling now. #NewmarkKnightFrank

$WPG $CBL $PEI $KIM $DDR $GPT $SPG $VNQ $ICF $KLRE $KBWY",en,0,0,0,0,1006605116068098048,2921952326,1006605008899457024,2921952326,nan,"{'cashtags': [{'start': 147, 'end': 151, 'tag': 'WPG'}, {'start': 152, 'end': 156, 'tag': 'CBL'}, {'start': 157, 'end': 161, 'tag': 'PEI'}, {'start': 162, 'end': 166, 'tag': 'KIM'}, {'start': 167, 'end': 171, 'tag': 'DDR'}, {'start': 172, 'end': 176, 'tag': 'GPT'}, {'start': 177, 'end': 181, 'tag': 'SPG'}, {'start': 182, 'end': 186, 'tag': 'VNQ'}, {'start': 187, 'end': 191, 'tag': 'ICF'}, {'start': 192, 'end': 197, 'tag': 'KLRE'}, {'start': 198, 'end': 203, 'tag': 'KBWY'}], 'annotations': [{'start': 127, 'end': 144, 'probability': 0.4762, 'type': 'Other', 'normalized_text': 'NewmarkKnightFrank'}, {'start': 148, 'end': 150, 'probability': 0.4627, 'type': 'Other', 'normalized_text': 'WPG'}, {'start': 153, 'end': 155, 'probability': 0.3962, 'type': 'Organization', 'normalized_text': 'CBL'}, {'start': 158, 'end': 160, 'probability': 0.3719, 'type': 'Other', 'normalized_text': 'PEI'}, {'start': 163, 'end': 165, 'probability': 0.399, 'type': 'Other', 'normalized_text': 'KIM'}, {'start': 168, 'end': 170, 'probability': 0.3396, 'type': 'Other', 'normalized_text': 'DDR'}, {'start': 173, 'end': 175, 'probability': 0.4216, 'type': 'Other', 'normalized_text': 'GPT'}, {'start': 178, 'end': 180, 'probability': 0.4803, 'type': 'Other', 'normalized_text': 'SPG'}, {'start': 183, 'end': 185, 'probability': 0.4232, 'type': 'Organization', 'normalized_text': 'VNQ'}, {'start': 188, 'end': 190, 'probability': 0.4093, 'type': 'Organization', 'normalized_text': 'ICF'}, {'start': 193, 'end': 196, 'probability': 0.5146, 'type': 'Other', 'normalized_text': 'KLRE'}, {'start': 199, 'end': 202, 'probability': 0.6061, 'type': 'Other', 'normalized_text': 'KBWY'}], 'hashtags': [{'start': 126, 'end': 145, 'tag': 'NewmarkKnightFrank'}]}"
